subject,situation,sessionid,finalprofit,showupfee,type,period_game,aeffort,peffort,mae,varianta,variantp,period_lottery,period_lottery_del,offeraccept,offeracceptd,IV,va,vb,vc,vd,consistent,lossaversion,ioc,eopt,maeopt,cost,EV_control,EV_deleg,EV_diff,conflict,stakesize,revorder,maecontrol,peffort_control,wtp_del_control,delegation_control,variantp_control,period_control
100,9,111026_1315,44.84,10,Agent,2,63,45,26,2,1,13,10,303,202,-101,440,440,320,200,0,-1,0,60,60,40.5,,,,.5,high,0,0,,,,,
100,10,111026_1315,44.84,10,Agent,4,48,90,1,1,1,17,5,305,201,-104,520,520,520,200,0,-1,0,80,40,162,,,,1,high,0,0,,,,,
101,1,111026_1315,109.578,10,Agent,8,15,55,40,2,1,16,17,180,119,-61,220,220,190,100,1,3,0,60,40,30.25,,,,.75,low,0,0,,,,,
101,2,111026_1315,109.578,10,Agent,7,42,86,70,2,1,18,11,100,199,99,280,280,235,100,1,3,0,90,60,73.959999,,,,.75,low,0,0,,,,,
101,3,111026_1315,109.578,10,Agent,3,60,50,90,2,1,5,7,105,135,30,180,180,140,100,1,3,0,40,40,25,,,,.5,low,0,0,,,,,
101,4,111026_1315,109.578,10,Agent,6,7,70,78,2,1,2,4,85,140,55,220,220,160,100,1,3,0,60,60,49,,,,.5,low,0,0,,,,,
101,5,111026_1315,109.578,10,Agent,5,60,75,1,1,1,14,19,200,195,-5,260,260,260,100,1,3,0,80,40,56.25,,,,1,low,0,0,,,,,
101,6,111026_1315,109.578,10,Agent,1,46,80,50,2,1,1,13,251,370,119,440,440,380,200,1,3,0,60,40,128,,,,.75,high,0,0,,,,,
101,7,111026_1315,109.578,10,Agent,9,47,64,80,2,1,20,6,330,295,-35,560,560,470,200,1,3,0,90,60,81.919998,,,,.75,high,0,0,,,,,
101,8,111026_1315,109.578,10,Agent,10,50,70,80,2,1,9,3,170,210,40,360,360,280,200,1,3,0,40,40,98,,,,.5,high,0,0,,,,,
101,9,111026_1315,109.578,10,Agent,2,39,80,1,2,1,8,15,250,290,40,440,440,320,200,1,3,0,60,60,128,,,,.5,high,0,0,,,,,
101,10,111026_1315,109.578,10,Agent,4,56,9,10,1,2,10,12,350,300,-50,520,520,520,200,1,3,0,80,40,1.62,,,,1,high,0,0,,,,,
102,1,111026_1315,51.66,10,Agent,8,80,70,1,2,1,9,19,135,105,-30,220,220,190,100,1,3,0,60,40,49,,,,.75,low,0,0,,,,,
102,2,111026_1315,51.66,10,Agent,7,90,60,68,2,1,20,16,172,190,18,280,280,235,100,1,3,0,90,60,36,,,,.75,low,0,0,,,,,
102,3,111026_1315,51.66,10,Agent,3,0,50,50,2,1,2,18,115,120,5,180,180,140,100,1,3,0,40,40,25,,,,.5,low,0,0,,,,,
102,4,111026_1315,51.66,10,Agent,6,0,60,49,2,1,4,6,136,130,-6,220,220,160,100,1,3,0,60,60,36,,,,.5,low,0,0,,,,,
102,5,111026_1315,51.66,10,Agent,5,0,26,2,2,1,12,5,130,105,-25,260,260,260,100,1,3,0,80,40,6.7600002,,,,1,low,0,0,,,,,
102,6,111026_1315,51.66,10,Agent,1,0,55,75,2,1,17,8,270,335,65,440,440,380,200,1,3,0,60,40,60.5,,,,.75,high,0,0,,,,,
102,7,111026_1315,51.66,10,Agent,9,100,60,81,2,1,15,13,274,410,136,560,560,470,200,1,3,0,90,60,72,,,,.75,high,0,0,,,,,
102,8,111026_1315,51.66,10,Agent,10,0,60,70,2,1,10,7,192,256,64,360,360,280,200,1,3,0,40,40,72,,,,.5,high,0,0,,,,,
102,9,111026_1315,51.66,10,Agent,2,80,70,75,2,1,11,3,260,290,30,440,440,320,200,1,3,0,60,60,98,,,,.5,high,0,0,,,,,
102,10,111026_1315,51.66,10,Agent,4,0,80,75,2,2,1,14,328,440,112,520,520,520,200,1,3,0,80,40,128,,,,1,high,0,0,,,,,
103,1,111026_1315,68.760002,10,Agent,8,15,30,51,2,1,17,1,130,130,0,220,220,190,100,1,1,0,60,40,9,,,,.75,low,0,0,,,,,
103,2,111026_1315,68.760002,10,Agent,7,20,50,49,2,1,3,19,150,180,30,280,280,235,100,1,1,0,90,60,25,,,,.75,low,0,0,,,,,
103,3,111026_1315,68.760002,10,Agent,3,20,63,75,2,1,9,13,100,130,30,180,180,140,100,1,1,0,40,40,39.689999,,,,.5,low,0,0,,,,,
103,4,111026_1315,68.760002,10,Agent,6,20,45,45,2,1,20,11,120,130,10,220,220,160,100,1,1,0,60,60,20.25,,,,.5,low,0,0,,,,,
103,5,111026_1315,68.760002,10,Agent,5,10,80,1,1,1,16,14,190,120,-70,260,260,260,100,1,1,0,80,40,64,,,,1,low,0,0,,,,,
103,6,111026_1315,68.760002,10,Agent,1,15,64,30,2,1,7,6,300,250,-50,440,440,380,200,1,1,0,60,40,81.919998,,,,.75,high,0,0,,,,,
103,7,111026_1315,68.760002,10,Agent,9,30,80,50,2,1,15,2,400,350,-50,560,560,470,200,1,1,0,90,60,128,,,,.75,high,0,0,,,,,
103,8,111026_1315,68.760002,10,Agent,10,30,40,76,2,1,8,12,200,250,50,360,360,280,200,1,1,0,40,40,32,,,,.5,high,0,0,,,,,
103,9,111026_1315,68.760002,10,Agent,2,30,77,77,2,1,18,4,320,300,-20,440,440,320,200,1,1,0,60,60,118.58,,,,.5,high,0,0,,,,,
103,10,111026_1315,68.760002,10,Agent,4,30,75,1,1,1,5,10,350,220,-130,520,520,520,200,1,1,0,80,40,112.5,,,,1,high,0,0,,,,,
104,1,111026_1315,54.657001,10,Agent,8,74,77,70,2,1,18,14,120,160,40,220,220,190,100,1,1,0,60,40,59.290001,,,,.75,low,0,0,,,,,
104,2,111026_1315,54.657001,10,Agent,7,67,45,45,2,1,3,2,170,170,0,280,280,235,100,1,1,0,90,60,20.25,,,,.75,low,0,0,,,,,
104,3,111026_1315,54.657001,10,Agent,3,63,51,50,2,1,8,12,134,120,-14,180,180,140,100,1,1,0,40,40,26.01,,,,.5,low,0,0,,,,,
104,4,111026_1315,54.657001,10,Agent,6,77,84,75,2,1,6,11,100,145,45,220,220,160,100,1,1,0,60,60,70.559998,,,,.5,low,0,0,,,,,
104,5,111026_1315,54.657001,10,Agent,5,0,10,11,2,1,20,9,150,117,-33,260,260,260,100,1,1,0,80,40,1,,,,1,low,0,0,,,,,
104,6,111026_1315,54.657001,10,Agent,1,54,75,1,2,1,13,4,250,217,-33,440,440,380,200,1,1,0,60,40,112.5,,,,.75,high,0,0,,,,,
104,7,111026_1315,54.657001,10,Agent,9,48,67,75,2,1,1,17,350,380,30,560,560,470,200,1,1,0,90,60,89.779999,,,,.75,high,0,0,,,,,
104,8,111026_1315,54.657001,10,Agent,10,48,70,70,2,1,15,19,217,260,43,360,360,280,200,1,1,0,40,40,98,,,,.5,high,0,0,,,,,
104,9,111026_1315,54.657001,10,Agent,2,65,70,89,2,1,7,10,260,300,40,440,440,320,200,1,1,0,60,60,98,,,,.5,high,0,0,,,,,
104,10,111026_1315,54.657001,10,Agent,4,0,60,49,2,1,16,5,170,360,190,520,520,520,200,1,1,0,80,40,72,,,,1,high,0,0,,,,,
105,1,121129_1315,45.98,10,Principal,10,48,44,1,2,1,1,12,100,100,0,220,220,190,100,1,2,0,60,40,19.360001,133.44,100.9,-32.540001,.75,low,1,0,,,,,
105,2,121129_1315,45.98,10,Principal,5,70,89,49,2,1,16,3,100,100,0,280,280,235,100,1,2,0,90,60,79.209999,180.99001,166.14999,-14.840012,.75,low,1,0,,,,,
105,3,121129_1315,45.98,10,Principal,4,60,50,1,2,1,9,19,100,100,0,180,180,140,100,1,2,0,40,40,25,115,100.4,-14.599998,.5,low,1,0,,,,,
105,4,121129_1315,45.98,10,Principal,8,80,50,1,2,1,18,17,100,100,0,220,220,160,100,1,2,0,60,60,25,135,100.6,-34.400002,.5,low,1,0,,,,,
105,5,121129_1315,45.98,10,Principal,2,6,100,49,2,1,11,13,160,100,-60,260,260,260,100,1,2,0,80,40,100,160,178.39999,18.399994,1,low,1,0,,,,,
105,6,121129_1315,45.98,10,Principal,9,68,83,1,1,1,14,7,200,200,0,440,440,380,200,1,2,0,60,40,137.78,261.42001,201.8,-59.62001,.75,high,1,0,,,,,
105,7,121129_1315,45.98,10,Principal,6,67,100,49,2,1,20,4,360,300,-60,560,560,470,200,1,2,0,90,60,200,360,332.29999,-27.700012,.75,high,1,0,,,,,
105,8,121129_1315,45.98,10,Principal,3,60,50,30,2,1,10,6,200,200,0,360,360,280,200,1,2,0,40,40,50,230,224,-6,.5,high,1,0,,,,,
105,9,121129_1315,45.98,10,Principal,7,78,89,1,2,1,2,8,200,300,100,440,440,320,200,1,2,0,60,60,158.42,255.17999,201.2,-53.979996,.5,high,1,0,,,,,
105,10,121129_1315,45.98,10,Principal,1,75,60,49,1,1,15,5,200,500,300,520,520,520,200,1,2,0,80,40,72,320,356.79999,36.799988,1,high,1,0,,,,,
106,1,121129_1315,48.144001,10,Principal,10,55,74,76,2,1,10,1,165,190,25,220,220,190,100,1,4,0,60,40,54.759998,134.03999,168.39999,34.360001,.75,low,1,0,,,,,
106,2,121129_1315,48.144001,10,Principal,5,54,75,74,2,2,3,11,140,210,70,280,280,235,100,1,4,0,90,60,56.25,145,199.89999,54.899994,.75,low,1,0,,,,,
106,3,121129_1315,48.144001,10,Principal,4,68,76,74,1,1,8,6,60,110,50,180,180,140,100,1,4,0,40,40,57.759998,103.04,129.60001,26.560005,.5,low,1,0,,,,,
106,4,121129_1315,48.144001,10,Principal,8,10,72,73,2,1,9,12,140,130,-10,220,220,160,100,1,4,0,60,60,51.84,134.56,143.8,9.2400055,.5,low,1,0,,,,,
106,5,121129_1315,48.144001,10,Principal,2,80,75,78,1,2,18,16,165,215,50,260,260,260,100,1,4,0,80,40,56.25,163.75,224.8,61.050003,1,low,1,0,,,,,
106,6,121129_1315,48.144001,10,Principal,9,70,75,77,2,1,15,5,310,365,55,440,440,380,200,1,4,0,60,40,112.5,267.5,338.60001,71.100006,.75,high,1,0,,,,,
106,7,121129_1315,48.144001,10,Principal,6,60,70,72,2,1,20,2,280,380,100,560,560,470,200,1,4,0,90,60,98,354,394.39999,40.399994,.75,high,1,0,,,,,
106,8,121129_1315,48.144001,10,Principal,3,30,51,54,2,1,7,17,300,280,-20,360,360,280,200,1,4,0,40,40,52.02,229.58,243.2,13.619995,.5,high,1,0,,,,,
106,9,121129_1315,48.144001,10,Principal,7,60,56,58,2,1,4,13,325,280,-45,440,440,320,200,1,4,0,60,60,62.720001,271.67999,269.60001,-2.0799866,.5,high,1,0,,,,,
106,10,121129_1315,48.144001,10,Principal,1,50,64,56,1,1,19,14,250,350,100,520,520,520,200,1,4,0,80,40,81.919998,322.88,379.20001,56.320007,1,high,1,0,,,,,
107,1,121129_1315,68.747398,10,Principal,10,5,89,88,2,1,9,15,130,130,0,220,220,190,100,1,3,0,60,40,79.209999,127.59,179.2,51.610001,.75,low,1,0,,,,,
107,2,121129_1315,68.747398,10,Principal,5,100,85,90,2,1,4,8,100,150,50,280,280,235,100,1,3,0,90,60,72.25,180.75,221.5,40.75,.75,low,1,0,,,,,
107,3,121129_1315,68.747398,10,Principal,4,33,20,30,2,1,6,2,100,110,10,180,180,140,100,1,3,0,40,40,4,112,112,0,.5,low,1,0,,,,,
107,4,121129_1315,68.747398,10,Principal,8,74,70,20,2,1,20,12,125,120,-5,220,220,160,100,1,3,0,60,60,49,135,112,-23,.5,low,1,0,,,,,
107,5,121129_1315,68.747398,10,Principal,2,50,100,20,2,1,16,17,159,100,-59,260,260,260,100,1,3,0,80,40,100,160,132,-28,1,low,1,0,,,,,
107,6,121129_1315,68.747398,10,Principal,9,90,99,80,1,1,1,3,243,280,37,440,440,380,200,1,3,0,60,40,196.02,241.58,344,102.42,.75,high,1,0,,,,,
107,7,121129_1315,68.747398,10,Principal,6,72,100,85,2,1,11,13,359,350,-9,560,560,470,200,1,3,0,90,60,200,360,429.5,69.5,.75,high,1,0,,,,,
107,8,121129_1315,68.747398,10,Principal,3,45,45,70,2,1,7,5,230,210,-20,360,360,280,200,1,3,0,40,40,40.5,231.5,256,24.5,.5,high,1,0,,,,,
107,9,121129_1315,68.747398,10,Principal,7,70,89,89,2,1,18,19,240,300,60,440,440,320,200,1,3,0,60,60,158.42,255.17999,306.79999,51.619995,.5,high,1,0,,,,,
107,10,121129_1315,68.747398,10,Principal,1,5,100,80,1,1,14,10,319,400,81,520,520,520,200,1,3,0,80,40,200,320,456,136,1,high,1,0,,,,,
108,1,121129_1315,61.139999,10,Principal,10,78,0,1,1,1,12,2,100,101,1,220,220,190,100,1,1,0,60,40,0,100,100.9,.90000153,.75,low,1,0,,,,,
108,2,121129_1315,61.139999,10,Principal,5,55,0,1,2,1,5,8,100,123,23,280,280,235,100,1,1,0,90,60,0,100,101.35,1.3499985,.75,low,1,0,,,,,
108,3,121129_1315,61.139999,10,Principal,4,80,0,1,1,1,16,4,100,100,0,180,180,140,100,1,1,0,40,40,0,100,100.4,.40000153,.5,low,1,0,,,,,
108,4,121129_1315,61.139999,10,Principal,8,44,0,1,2,1,20,1,100,101,1,220,220,160,100,1,1,0,60,60,0,100,100.6,.59999847,.5,low,1,0,,,,,
108,5,121129_1315,61.139999,10,Principal,2,10,0,1,1,2,6,15,100,102,2,260,260,260,100,1,1,0,80,40,0,100,101.6,1.5999985,1,low,1,0,,,,,
108,6,121129_1315,61.139999,10,Principal,9,60,0,1,2,1,17,10,200,236,36,440,440,380,200,1,1,0,60,40,0,200,201.8,1.8000031,.75,high,1,0,,,,,
108,7,121129_1315,61.139999,10,Principal,6,90,50,50,2,1,7,9,330,335,5,560,560,470,200,1,1,0,90,60,50,330,335,5,.75,high,1,0,,,,,
108,8,121129_1315,61.139999,10,Principal,3,75,0,1,2,1,18,11,200,202,2,360,360,280,200,1,1,0,40,40,0,200,200.8,.80000305,.5,high,1,0,,,,,
108,9,121129_1315,61.139999,10,Principal,7,100,0,1,2,1,19,13,200,201,1,440,440,320,200,1,1,0,60,60,0,200,201.2,1.1999969,.5,high,1,0,,,,,
108,10,121129_1315,61.139999,10,Principal,1,50,0,1,1,2,3,14,200,204,4,520,520,520,200,1,1,0,80,40,0,200,203.2,3.1999969,1,high,1,0,,,,,
109,1,121129_1315,53.625,10,Principal,10,40,75,1,2,1,9,5,140,145,5,220,220,190,100,1,4,0,60,40,56.25,133.75,100.9,-32.849998,.75,low,1,0,,,,,
109,2,121129_1315,53.625,10,Principal,5,71,90,80,2,1,8,16,190,200,10,280,280,235,100,1,4,0,90,60,81,181,208,27,.75,low,1,0,,,,,
109,3,121129_1315,53.625,10,Principal,4,60,75,70,2,1,12,6,90,130,40,180,180,140,100,1,4,0,40,40,56.25,103.75,128,24.25,.5,low,1,0,,,,,
109,4,121129_1315,53.625,10,Principal,8,50,80,50,2,1,3,18,120,130,10,220,220,160,100,1,4,0,60,60,64,132,130,-2,.5,low,1,0,,,,,
109,5,121129_1315,53.625,10,Principal,2,45,80,70,2,1,11,17,170,200,30,260,260,260,100,1,4,0,80,40,64,164,212,48,1,low,1,0,,,,,
109,6,121129_1315,53.625,10,Principal,9,99,85,80,2,1,2,4,270,350,80,440,440,380,200,1,4,0,60,40,144.5,259.5,344,84.5,.75,high,1,0,,,,,
109,7,121129_1315,53.625,10,Principal,6,90,90,85,1,1,14,13,380,425,45,560,560,470,200,1,4,0,90,60,162,362,429.5,67.5,.75,high,1,0,,,,,
109,8,121129_1315,53.625,10,Principal,3,51,0,1,2,1,10,19,280,201,-79,360,360,280,200,1,4,0,40,40,0,200,200.8,.80000305,.5,high,1,0,,,,,
109,9,121129_1315,53.625,10,Principal,7,44,85,90,2,1,20,7,290,300,10,440,440,320,200,1,4,0,60,60,144.5,259.5,308,48.5,.5,high,1,0,,,,,
109,10,121129_1315,53.625,10,Principal,1,100,80,70,1,1,15,1,350,430,80,520,520,520,200,1,4,0,80,40,128,328,424,96,1,high,1,0,,,,,
110,1,121129_1315,81.089996,10,Principal,10,70,70,80,1,1,10,4,120,170,50,220,220,190,100,1,3,0,60,40,49,135,172,37,.75,low,1,0,,,,,
110,2,121129_1315,81.089996,10,Principal,5,80,50,50,2,1,9,18,100,135,35,280,280,235,100,1,3,0,90,60,25,165,167.5,2.5,.75,low,1,0,,,,,
110,3,121129_1315,81.089996,10,Principal,4,0,70,50,2,1,2,7,100,120,20,180,180,140,100,1,3,0,40,40,49,107,120,13,.5,low,1,0,,,,,
110,4,121129_1315,81.089996,10,Principal,8,50,70,80,2,1,1,19,150,150,0,220,220,160,100,1,3,0,60,60,49,135,148,13,.5,low,1,0,,,,,
110,5,121129_1315,81.089996,10,Principal,2,100,70,70,1,1,12,5,160,210,50,260,260,260,100,1,3,0,80,40,49,163,212,49,1,low,1,0,,,,,
110,6,121129_1315,81.089996,10,Principal,9,44,70,50,2,1,15,17,270,290,20,440,440,380,200,1,3,0,60,40,98,270,290,20,.75,high,1,0,,,,,
110,7,121129_1315,81.089996,10,Principal,6,70,70,90,2,1,3,16,300,450,150,560,560,470,200,1,3,0,90,60,98,354,443,89,.75,high,1,0,,,,,
110,8,121129_1315,81.089996,10,Principal,3,40,70,60,2,1,11,20,200,240,40,360,360,280,200,1,3,0,40,40,98,214,248,34,.5,high,1,0,,,,,
110,9,121129_1315,81.089996,10,Principal,7,70,70,70,2,1,8,6,200,300,100,440,440,320,200,1,3,0,60,60,98,270,284,14,.5,high,1,0,,,,,
110,10,121129_1315,81.089996,10,Principal,1,50,70,99,1,1,14,13,300,510,210,520,520,520,200,1,3,0,80,40,98,326,516.79999,190.79999,1,high,1,0,,,,,
111,1,121129_1315,69.18,10,Principal,10,60,89,50,2,1,4,7,120,140,20,220,220,190,100,1,3,0,60,40,79.209999,127.59,145,17.410004,.75,low,1,0,,,,,
111,2,121129_1315,69.18,10,Principal,5,65,0,1,2,1,10,18,100,100,0,280,280,235,100,1,3,0,90,60,0,100,101.35,1.3499985,.75,low,1,0,,,,,
111,3,121129_1315,69.18,10,Principal,4,55,0,1,2,1,19,2,100,100,0,180,180,140,100,1,3,0,40,40,0,100,100.4,.40000153,.5,low,1,0,,,,,
111,4,121129_1315,69.18,10,Principal,8,0,40,70,1,1,17,9,137,130,-7,220,220,160,100,1,3,0,60,60,16,132,142,10,.5,low,1,0,,,,,
111,5,121129_1315,69.18,10,Principal,2,55,50,50,2,1,1,15,125,165,40,260,260,260,100,1,3,0,80,40,25,155,180,25,1,low,1,0,,,,,
111,6,121129_1315,69.18,10,Principal,9,71,0,50,2,1,11,14,200,275,75,440,440,380,200,1,3,0,60,40,0,200,290,90,.75,high,1,0,,,,,
111,7,121129_1315,69.18,10,Principal,6,100,100,70,2,1,5,8,360,375,15,560,560,470,200,1,3,0,90,60,200,360,389,29,.75,high,1,0,,,,,
111,8,121129_1315,69.18,10,Principal,3,30,0,1,2,1,6,12,200,200,0,360,360,280,200,1,3,0,40,40,0,200,200.8,.80000305,.5,high,1,0,,,,,
111,9,121129_1315,69.18,10,Principal,7,80,50,75,2,1,20,3,235,250,15,440,440,320,200,1,3,0,60,60,50,270,290,20,.5,high,1,0,,,,,
111,10,121129_1315,69.18,10,Principal,1,57,50,1,1,1,13,16,300,200,-100,520,520,520,200,1,3,0,80,40,50,310,203.2,-106.8,1,high,1,0,,,,,
112,1,121129_1315,95.040001,10,Principal,10,0,20,55,2,1,15,6,130,165,35,220,220,190,100,1,3,0,60,40,4,120,149.5,29.5,.75,low,1,0,,,,,
112,2,121129_1315,95.040001,10,Principal,5,50,25,68,2,1,12,13,120,190,70,280,280,235,100,1,3,0,90,60,6.25,138.75,191.8,53.050003,.75,low,1,0,,,,,
112,3,121129_1315,95.040001,10,Principal,4,55,20,50,2,1,18,16,120,110,-10,180,180,140,100,1,3,0,40,40,4,112,120,8,.5,low,1,0,,,,,
112,4,121129_1315,95.040001,10,Principal,8,45,35,78,2,1,20,14,120,145,25,220,220,160,100,1,3,0,60,60,12.25,129.75,146.8,17.050003,.5,low,1,0,,,,,
112,5,121129_1315,95.040001,10,Principal,2,5,80,50,1,1,1,19,50,150,100,260,260,260,100,1,3,0,80,40,64,164,180,16,1,low,1,0,,,,,
112,6,121129_1315,95.040001,10,Principal,9,70,40,41,2,1,3,2,300,230,-70,440,440,380,200,1,3,0,60,40,32,264,273.79999,9.7999878,.75,high,1,0,,,,,
112,7,121129_1315,95.040001,10,Principal,6,54,40,70,2,1,10,5,350,350,0,560,560,470,200,1,3,0,90,60,32,312,389,77,.75,high,1,0,,,,,
112,8,121129_1315,95.040001,10,Principal,3,0,32,64,2,1,8,4,220,220,0,360,360,280,200,1,3,0,40,40,20.48,230.72,251.2,20.479996,.5,high,1,0,,,,,
112,9,121129_1315,95.040001,10,Principal,7,65,40,42,2,1,17,9,250,250,0,440,440,320,200,1,3,0,60,60,32,264,250.39999,-13.600006,.5,high,1,0,,,,,
112,10,121129_1315,95.040001,10,Principal,1,50,45,46,2,1,11,7,350,350,0,520,520,520,200,1,3,0,80,40,40.5,303.5,347.20001,43.700012,1,high,1,0,,,,,
113,1,121129_1315,74.760002,10,Principal,10,10,80,70,2,1,1,9,100,155,55,220,220,190,100,1,4,0,60,40,64,132,163,31,.75,low,1,0,,,,,
113,2,121129_1315,74.760002,10,Principal,5,1,85,90,2,1,17,20,110,180,70,280,280,235,100,1,4,0,90,60,72.25,180.75,221.5,40.75,.75,low,1,0,,,,,
113,3,121129_1315,74.760002,10,Principal,4,60,50,40,2,1,8,7,110,120,10,180,180,140,100,1,4,0,40,40,25,115,116,1,.5,low,1,0,,,,,
113,4,121129_1315,74.760002,10,Principal,8,77,80,60,2,1,10,13,110,135,25,220,220,160,100,1,4,0,60,60,64,132,136,4,.5,low,1,0,,,,,
113,5,121129_1315,74.760002,10,Principal,2,60,90,60,2,1,19,14,120,180,60,260,260,260,100,1,4,0,80,40,81,163,196,33,1,low,1,0,,,,,
113,6,121129_1315,74.760002,10,Principal,9,75,70,70,2,1,6,16,250,300,50,440,440,380,200,1,4,0,60,40,98,270,326,56,.75,high,1,0,,,,,
113,7,121129_1315,74.760002,10,Principal,6,87,90,90,2,1,15,2,220,400,180,560,560,470,200,1,4,0,90,60,162,362,443,81,.75,high,1,0,,,,,
113,8,121129_1315,74.760002,10,Principal,3,48,90,30,2,1,4,18,140,230,90,360,360,280,200,1,4,0,40,40,162,182,224,42,.5,high,1,0,,,,,
113,9,121129_1315,74.760002,10,Principal,7,70,80,80,2,1,12,5,200,280,80,440,440,320,200,1,4,0,60,60,128,264,296,32,.5,high,1,0,,,,,
113,10,121129_1315,74.760002,10,Principal,1,41,90,85,1,1,11,3,280,400,120,520,520,520,200,1,4,0,80,40,162,326,472,146,1,high,1,0,,,,,
114,1,121129_1315,53.02,10,Principal,10,67,31,31,2,1,2,5,120,120,0,220,220,190,100,1,3,0,60,40,9.6099997,127.59,127.9,.31000519,.75,low,1,0,,,,,
114,2,121129_1315,53.02,10,Principal,5,70,31,31,2,2,18,10,120,120,0,280,280,235,100,1,3,0,90,60,9.6099997,132.24001,141.85001,9.6100006,.75,low,1,0,,,,,
114,3,121129_1315,53.02,10,Principal,4,60,31,31,2,1,9,12,120,120,0,180,180,140,100,1,3,0,40,40,9.6099997,115.19,112.4,-2.7900009,.5,low,1,0,,,,,
114,4,121129_1315,53.02,10,Principal,8,30,31,31,2,1,11,15,120,120,0,220,220,160,100,1,3,0,60,60,9.6099997,127.59,118.6,-8.9899979,.5,low,1,0,,,,,
114,5,121129_1315,53.02,10,Principal,2,46,31,31,2,2,1,17,120,120,0,260,260,260,100,1,3,0,80,40,9.6099997,139.99001,149.60001,9.6100006,1,low,1,0,,,,,
114,6,121129_1315,53.02,10,Principal,9,30,31,31,2,1,6,13,240,240,0,440,440,380,200,1,3,0,60,40,19.219999,255.17999,255.8,.62001038,.75,high,1,0,,,,,
114,7,121129_1315,53.02,10,Principal,6,95,31,31,2,1,8,20,240,240,0,560,560,470,200,1,3,0,90,60,19.219999,292.38,283.70001,-8.6799927,.75,high,1,0,,,,,
114,8,121129_1315,53.02,10,Principal,3,50,31,31,2,1,4,14,240,240,0,360,360,280,200,1,3,0,40,40,19.219999,230.38,224.8,-5.5800018,.5,high,1,0,,,,,
114,9,121129_1315,53.02,10,Principal,7,0,31,31,2,1,7,3,240,240,0,440,440,320,200,1,3,0,60,60,19.219999,255.17999,237.2,-17.979996,.5,high,1,0,,,,,
114,10,121129_1315,53.02,10,Principal,1,63,31,31,1,2,16,19,240,240,0,520,520,520,200,1,3,0,80,40,19.219999,279.98001,299.20001,19.220001,1,high,1,0,,,,,
115,1,121129_1315,60.360001,10,Principal,10,60,50,1,2,1,10,4,130,101,-29,220,220,190,100,1,2,0,60,40,25,135,100.9,-34.099998,.75,low,1,0,,,,,
115,2,121129_1315,60.360001,10,Principal,5,55,80,60,2,1,8,20,100,167,67,280,280,235,100,1,2,0,90,60,64,180,181,1,.75,low,1,0,,,,,
115,3,121129_1315,60.360001,10,Principal,4,45,30,24,2,1,6,19,110,110,0,180,180,140,100,1,2,0,40,40,9,115,109.6,-5.4000015,.5,low,1,0,,,,,
115,4,121129_1315,60.360001,10,Principal,8,58,50,51,2,1,13,12,120,130,10,220,220,160,100,1,2,0,60,60,25,135,130.60001,-4.3999939,.5,low,1,0,,,,,
115,5,121129_1315,60.360001,10,Principal,2,50,50,50,2,1,15,1,138,170,32,260,260,260,100,1,2,0,80,40,25,155,180,25,1,low,1,0,,,,,
115,6,121129_1315,60.360001,10,Principal,9,0,40,30,2,1,5,7,210,245,35,440,440,380,200,1,2,0,60,40,32,264,254,-10,.75,high,1,0,,,,,
115,7,121129_1315,60.360001,10,Principal,6,75,90,68,2,1,17,11,300,350,50,560,560,470,200,1,2,0,90,60,162,362,383.60001,21.600006,.75,high,1,0,,,,,
115,8,121129_1315,60.360001,10,Principal,3,40,25,10,2,1,18,9,218,210,-8,360,360,280,200,1,2,0,40,40,12.5,227.5,208,-19.5,.5,high,1,0,,,,,
115,9,121129_1315,60.360001,10,Principal,7,57,40,30,2,1,2,16,260,235,-25,440,440,320,200,1,2,0,60,60,32,264,236,-28,.5,high,1,0,,,,,
115,10,121129_1315,60.360001,10,Principal,1,5,80,50,1,1,3,14,250,350,100,520,520,520,200,1,2,0,80,40,128,328,360,32,1,high,1,0,,,,,
116,1,121129_1315,40.252201,10,Principal,10,0,41,47,2,1,3,17,150,160,10,220,220,190,100,1,3,0,60,40,16.809999,132.39,142.3,9.9100037,.75,low,1,0,,,,,
116,2,121129_1315,40.252201,10,Principal,5,50,78,48,2,1,15,19,165,190,25,280,280,235,100,1,3,0,90,60,60.84,179.56,164.8,-14.759995,.75,low,1,0,,,,,
116,3,121129_1315,40.252201,10,Principal,4,0,35,22,1,1,20,2,137,135,-2,180,180,140,100,1,3,0,40,40,12.25,115.75,108.8,-6.9499969,.5,low,1,0,,,,,
116,4,121129_1315,40.252201,10,Principal,8,63,63,49,2,1,8,6,147,140,-7,220,220,160,100,1,3,0,60,60,39.689999,135.91,129.39999,-6.5100098,.5,low,1,0,,,,,
116,5,121129_1315,40.252201,10,Principal,2,75,75,55,1,1,1,16,170,219,49,260,260,260,100,1,3,0,80,40,56.25,163.75,188,24.25,1,low,1,0,,,,,
116,6,121129_1315,40.252201,10,Principal,9,52,55,48,2,1,5,13,245,290,45,440,440,380,200,1,3,0,60,40,60.5,271.5,286.39999,14.899994,.75,high,1,0,,,,,
116,7,121129_1315,40.252201,10,Principal,6,20,46,47,2,1,11,10,410,405,-5,560,560,470,200,1,3,0,90,60,42.32,323.28,326.89999,3.6199951,.75,high,1,0,,,,,
116,8,121129_1315,40.252201,10,Principal,3,57,43,48,2,1,18,4,280,260,-20,360,360,280,200,1,3,0,40,40,36.98,231.82001,238.39999,6.5799866,.5,high,1,0,,,,,
